"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
3.2995001828145,1.2,-0.42,0.21,-35.9,-0.236,8,62,0.997,3,0.58,2.8,0,2.07944154167984,2
3.31200794357387,17.5,1.695,-1.18,-7.4,0.073,569,60,1.04261,4.18,0.98,15.2,0,2.19722457733622,2
1.90280755561501,7.4,-0.42,-0.44,-10.6,0.312,151,415,0.99907,2.92,0.68,14.1,0,2.07944154167984,1
3.10703427868543,8.4,0.2,-1,4.8,0.332,-85,31,0.99416,3.36,0.45,13.7,-1,2.19722457733622,3
3.35944710983015,2.4,0.915,0,53.6,0.435,17,-179,1.04083,3.68,0.73,11.4,0,1.94591014905531,2
3.97428077689888,7.1,0.16,0.67,15,0.045,49,155,0.97712,2.78,1.63,8.7,0,2.07944154167984,3
2.38856864070722,8.8,1.19,-1.1,1.9,0.069,36,372,0.99387,3.38,4.18,16.4,1,1.94591014905531,1
3.37551994045293,7.8,0.24,-0.29,48.5,0.037,274,480,0.9932,3.08,0.44,11.6,-1,1.94591014905531,3
5.06185290899944,5.7,1.68,0.62,7.5,0.038,123,25,0.98596,1.02,-1.79,13.4,1,2.07944154167984,3
5.4633445946891,-4.3,-0.34,0.38,70.1,0.126,49,940,0.99195,3.35,0.57,14.8,2,2.07944154167984,2
4.21183126582109,6.6,0.16,0.32,1.4,0.2,235,-159,0.9906,4.26,0.64,12.4,0,1.94591014905531,3
3.54716586275384,-5.8,0.32,0.28,-20.5,0.044,29,-640,0.99864,2.06,0.36,13.55,0,1.94591014905531,2
3.39693719311867,7.4,0.04,0.3,-14.9,0.056,33,167,1.00794,2.14,2.03,11.6,0,2.07944154167984,2
2.74411582023959,4.9,1.33,-1.48,-31.9,0.045,12,144,1.02162,4.69,0.82,12.9,-1,1.94591014905531,2
1.90850061369777,6.7,1.08,0.28,2.4,-0.299,-56,513,1.01516,3.26,0.39,12.4,0,1.94591014905531,1
5.74965970192808,10.9,1.72,0.57,42.9,-0.06,15,-193,0.9924,2.97,0.72,11.2,1,1.94591014905531,4
1.47151136747563,5.9,0.57,-0.48,1.4,0.397,17,47,1.02589,3.35,0.35,9.1,-1,1.94591014905531,1
7.51457256629859,6,0.24,0.28,-23.95,0.038,61,134,0.97612,3.3,-1.2,11.2,2,1.94591014905531,4
5.78659243782085,15.6,-2.19,-0.98,48.1,-0.132,51,101,0.99544,2.76,0.58,10.4,2,1.94591014905531,2
2.88651964949176,7,0.1,0.41,-43.7,-0.463,17,-112,0.98988,2.79,0.52,11.4,-1,1.94591014905531,2
1.92838409497991,6.4,-0.32,0.51,35.5,0.175,53,-9,0.97075,2.66,0.45,9.6,0,1.94591014905531,1
2.58874275394922,-0.3,1.43,-0.95,10.4,0.379,47,194,0.99471,3.26,0.58,9.6,-1,2.07944154167984,2
5.15815531084718,5.6,0.68,0.36,44.2,0.048,-266,538,1.03395,2.27,1.69,9.2,1,1.79175946922805,3
4.28541913870558,6.4,0.28,0.56,-17.1,0.577,45,106,0.99354,4.26,0.37,9.2,1,1.94591014905531,2
3.60306773344239,15.4,-0.59,0.33,12.3,0.393,31,-282,0.96725,3.36,0.4,22,-1,1.94591014905531,3
4.20374740702977,-2.9,-1.15,0.34,2.7,0.064,-83,-240,0.9924,3.63,2.08,11.5,0,1.94591014905531,3
6.39649575779708,15,1.535,0.38,-55.3,-1.128,227,63,0.9932,3.42,0.36,12.4,1,1.79175946922805,4
4.89499835299372,8.7,0.21,0.31,-8.6,0.046,40,81,0.9913,2.24,0.65,16.4,0,1.94591014905531,4
4.2455360272945,7.2,0.23,0.28,18.2,0.055,35,205,0.9748,3.12,-0.6,9,1,2.07944154167984,2
1.51951151202596,2.6,0.715,3,45.5,-0.712,-13,43,0.96396,2.78,0.9,11.8,-1,2.07944154167984,1
4.00738681651952,6,1.46,0,1.4,0.057,4,119,0.99448,3.36,0.45,9.1,0,1.94591014905531,3
4.61758771092502,-1.3,0.305,1.83,1.2,0.059,7,11,1.0345,4.99,0.52,16.6,0,2.07944154167984,4
2.69747711224006,-3.7,0.47,0.29,14.8,0.024,106,142,1.0196,3.12,0.48,12,-1,2.07944154167984,2
3.63187107505064,18.5,-0.38,-1.04,9.25,0.038,-216,-103,0.89121,3.04,0.41,10.7,0,1.94591014905531,2
5.43019905199578,5.7,-0.09,0.28,2.2,0.019,-448,168,1.03345,2.72,-0.35,15.1,1,1.79175946922805,3
1.88589422849855,-1.1,1.64,-0.98,22.95,-0.496,-141,-123,0.9913,3.15,0.8,12.7,0,1.94591014905531,1
4.35956673910817,13.7,-0.93,-0.15,1.7,-0.188,98,-212,1.0428,3.37,1.06,16,0,1.94591014905531,3
6.84314252339257,1.1,0.23,-0.09,-6.2,-0.27,31,280,0.97235,3.19,0.42,9.8,2,1.79175946922805,3
3.89690202945515,7.5,0.97,0.3,4.6,1.123,145,61,1.02218,3.15,0.38,14.6,0,2.07944154167984,3
3.35705399291562,8.1,-1.12,0.4,6.3,0.047,-191,-147,0.99573,3.18,0.53,6.6,0,2.07944154167984,2
1.58445672683424,-5.3,0.21,0.36,17.3,-0.049,-16,113,0.96282,3.64,1.4,16.6,-1,1.94591014905531,1
3.29668345379884,7.2,1.54,-0.14,-11.2,0.05,60,-245,0.9945,3.46,0.37,10.2,0,2.07944154167984,2
4.88250890113929,-3,-1.2,0.35,-56.2,0.434,487,165,0.9932,3.04,-1.2,8.6,1,2.30258509299405,3
3.50217368421987,7,0.28,0.28,1.4,-0.498,145,83,0.97105,2.87,0.58,11.1,0,2.07944154167984,2
3.9095243053568,8.5,0.25,-0.54,2.8,0.032,-45,-171,0.9955,3.06,0.44,12.8,0,2.19722457733622,3
3.94012574530897,5.7,2.31,-0.08,1.5,0.172,7,19,0.994,3.5,0.48,9.8,0,1.94591014905531,3
3.75883374951201,6.8,-0.75,0.25,7.95,0.042,-53,11,1.00661,3.44,0.61,13.4,0,1.79175946922805,2
4.00374786404785,5.3,-0.97,0.72,56.7,0.03,35,115,0.98674,2.93,0.42,11.8,0,2.19722457733622,3
1.36924742646076,33.5,-0.61,0.24,2.4,1.165,6,-359,0.89706,3.09,0.57,9.4,-1,2.39789527279837,1
1.75730551290128,6.8,2.95,0,1.8,0.066,-11,-371,0.9976,3.62,0.68,12.5,0,2.07944154167984,1
1.88957356429022,6.9,-1.13,-0.54,53,0.039,8,143,0.96007,0.86,2.16,9.8,0,2.07944154167984,1
1.89915646039513,6.6,0.96,0.46,-9.5,0.056,231,482,0.9968,3.5,0.6,9.9,0,1.94591014905531,1
2.53092106884111,3.5,-0.67,-1.1,-15.8,-0.297,174,139,0.99788,3.21,1.02,4.3,-1,2.30258509299405,2
3.56309600595543,7.5,0.23,0.21,3.8,0.409,21,-178,1.04064,4.26,0.57,11,0,1.79175946922805,2
3.53303324329247,15.9,0.87,1.38,2.1,0.534,5,-341,0.998,2.99,1.88,7.2,1,2.56494935746154,2
2.35011925970797,7,0.45,0.52,19.8,0.069,12,82,0.9976,3.07,-0.56,13.9,1,2.07944154167984,1
2.02780657894976,6.8,-0.41,1.52,2.4,0.046,27,132,0.99101,4.53,0.73,11.3,0,1.79175946922805,1
2.91749084908548,6,2.47,-0.44,0.9,0.038,-115,72,0.99066,3.23,-1.19,24.3,-1,1.94591014905531,2
3.42580046712365,7.1,0.62,0.06,-29,0.307,34,-208,1.01794,3.32,0.85,16.5,0,2.07944154167984,2
1.83014189753542,6.4,-0.11,0.44,-21.7,0.29,52,-103,0.95561,2.08,0.48,0.7,0,1.94591014905531,1
3.36145612686266,9.3,-0.16,-0.25,39.3,0.172,24,482,0.9932,3.27,0.39,12.2,-1,1.94591014905531,3
2.64702483882514,-0.7,0.64,0,-110.4,0.604,18,23,1.01225,3.32,0.6,11.7,-1,2.07944154167984,2
5.36996931085078,6.2,-1.67,0.45,10.4,-0.063,22,27,0.99711,3.14,0.56,9.8,1,1.94591014905531,3
3.83411620702878,18.4,0.2,-0.3,1.7,0.192,-29,167,0.97779,3.05,1.36,8.8,0,2.19722457733622,3
4.36341313971245,6.6,0.8,0.03,-91.1,0.079,-104,-207,0.9963,3.89,0.5,12.2,1,1.94591014905531,2
1.8114303038397,8.3,-1.24,1.52,31.7,0.033,-157,57,0.99109,3.42,0.51,9.1,0,2.19722457733622,1
5.3489035169799,6.2,0.36,-1.22,3.2,-0.471,221,-141,0.9559,1.9,0.36,9.9,1,1.94591014905531,3
1.82540544740987,-2.8,1.2,-0.9,46.9,-0.132,-184,131,0.9936,3.85,0.64,8.5,0,1.94591014905531,1
5.79087355091084,4.9,1.62,1.65,-122.7,0.28,-93,158,0.98942,5.28,-0.38,12.6,1,1.94591014905531,4
3.10512526822064,5.9,0.37,0.14,-35.3,-0.339,34,185,0.9944,3.17,0.63,18.6,-1,1.79175946922805,2
1.42498129696516,8.1,0.82,0.27,4.3,0.03,43,279,0.99212,3.16,0.25,11.2,-1,2.19722457733622,1
3.45175332689306,1.7,1.22,0.15,-41,0.266,29,478,0.97023,3.29,0.77,13.4,-1,1.79175946922805,3
3.9542980325442,6.3,1.11,1.3,3.5,0.064,23,109,1.04052,2.96,0.54,7.4,0,1.94591014905531,3
2.42062791070788,7.6,1.64,0.36,4.5,0.563,-504,50,1.03816,3.09,0.47,5.6,-1,2.07944154167984,2
1.90791738778943,10,0.22,0.43,61.6,-0.252,-60,503,0.95799,4.33,0.44,13.7,0,2.07944154167984,1
1.89087333074067,-5,0.18,1.14,7.5,0.048,-155,-339,0.9956,3.77,-1.07,10,0,1.94591014905531,1
1.38230363799725,12.8,0.635,-0.03,-45.6,-0.342,-248,-76,1.0405,3.31,0.57,8.1,-1,2.19722457733622,1
3.31324011761343,7.5,-1.68,1.67,-52.9,0.077,11,35,1.00416,3.36,1.75,1.3,0,2.07944154167984,2
4.46023037849857,9.1,0.14,0.35,-15.9,0.383,5,-183,1.02526,4.17,0.35,16.4,1,1.94591014905531,2
5.1145768816141,-0.4,0.2,0.07,2.5,-0.237,15,25,0.99572,2.32,1.15,13.5,1,2.07944154167984,3
1.18271098690528,11.2,0.01,0.3,1.8,0.624,16,632,0.92864,4.3,0.82,10.1,-2,2.07944154167984,1
1.72454464675833,10.4,0.34,0.58,-55.6,0.174,6,16,0.997,4.46,0.7,14.5,0,2.39789527279837,1
1.96917186266412,16.3,0.405,0.15,1.45,0.453,-137,387,0.99125,3.52,0.42,11.6,0,1.79175946922805,1
3.59388033373516,7,0.18,0.26,1.4,0.044,304,89,0.9728,2.71,0.48,10.7,0,1.94591014905531,2
3.30093032912746,6.7,3.26,0.31,9.9,0.04,10,453,0.94521,2.33,1.46,7.9,0,1.94591014905531,2
2.48399327175691,8.2,2.49,0.64,-38.2,0.043,22,47,0.99873,2.23,1.55,8.8,-1,2.19722457733622,2
3.56351773057509,17.3,0.34,0.32,3.8,0.044,278,116,1.02062,3.39,0.44,11.8,0,1.94591014905531,2
2.35999528128939,7.2,1.54,1.53,6.7,-0.397,120,138,0.9939,3.2,1.24,15.4,1,2.07944154167984,1
3.46567827553798,6.6,-2.49,1.52,18.15,0.042,437,-221,1.03375,2.62,2.13,8.7,-1,1.94591014905531,3
1.49227583480242,9.9,0.88,0.02,1.5,0.8,38,157,1.01871,3.43,1.15,14.2,-1,1.94591014905531,1
2.19806657457214,18.6,1.38,1.09,57.2,-0.072,-95,108,0.9928,3.13,1.15,11.5,1,2.19722457733622,1
1.48218405618484,7.5,-1.21,0.24,-8.1,0.053,8,30,1.01351,3.14,0.5,7.7,-1,2.07944154167984,1
1.9729377178844,5.8,0.28,0.29,-23.6,0.026,31,114,1.01716,2.79,0.6,9.7,0,1.79175946922805,1
4.18901821458795,14.1,-0.125,-0.1,20.3,0.04,57,-172,1.0354,3.22,0.54,3.2,1,1.94591014905531,2
1.1534519681098,6.3,0.17,0.23,-59.5,0.045,-20,147,0.98765,3.08,-0.92,-1.1,-2,1.94591014905531,1
5.00201581530816,-3.3,0.47,-0.38,6.4,0.581,-118,-66,0.98568,3.29,0.52,10,1,1.94591014905531,3
1.41176491650321,7.1,1.8,0.39,13.7,-0.144,-151,477,0.99755,2.9,0.46,8.5,-1,2.07944154167984,1
2.3368588790813,4.1,1.52,1.29,2,0.05,23,363,0.99204,3.73,0.37,10.4,1,1.94591014905531,1
3.65590871508685,6.4,0.53,1.06,-11.3,0.034,460,90,0.98862,2.9,-1.14,12.6,0,1.94591014905531,2
4.93342369392057,7.8,0.23,0.32,10.7,-0.425,26,183,0.95537,2.93,1.09,9.1,1,2.19722457733622,3
5.64346903396929,-18.2,-0.405,-0.92,1.9,0.036,-536,324,0.99167,2.28,0.91,14,1,1.6094379124341,3
2.35974029370441,6,0.36,0.04,32.4,0.624,189,203,0.98804,0.74,0.62,9.8,1,1.94591014905531,1
1.53078104930533,6.6,0.78,0.5,34.5,0.645,183,-70,0.94576,3.25,0.48,18.5,-1,2.07944154167984,1
4.82420521095955,4.9,0.23,1.52,-9.5,-0.391,3,8,0.9981,3.08,0.7,10.7,2,2.484906649788,2
6.12995614044314,9.7,0.1,0.37,57,0.593,-238,202,0.99086,3.19,1.42,12.4,2,2.07944154167984,3
3.51899875672027,-5.2,-0.08,0.01,-59.2,0.441,18,30,0.99026,3.2,2.29,13.7,0,1.94591014905531,2
4.38264994551106,7.9,-0.87,-0.65,145.4,0.072,44,-200,1.02073,3.03,1.85,16.9,1,2.07944154167984,2
5.91555131541331,6.3,0.51,0.74,2.3,0.216,29,225,0.95175,3.17,0.75,11,1,1.94591014905531,4
1.81742817716586,-0.7,0.57,0.21,1.5,0.608,255,785,0.98424,3.16,0.54,9.8,0,2.07944154167984,1
4.20974692389658,17.6,0.35,0.28,-5.2,-0.161,26,-37,0.97668,1.99,1.67,7.5,1,2.07944154167984,2
4.28437956926841,7.2,1.03,-1.67,1.8,0.567,218,70,0.95391,3.42,0.59,15,1,2.07944154167984,2
4.5068923337844,12.2,-0.97,0,6.5,0.51,-258,315,0.9939,4.43,2.33,11.6,0,1.6094379124341,3
1.85195597607135,7.7,0.39,-0.04,3.3,0.037,29,224,1.00694,3.83,-1.29,11,0,2.07944154167984,1
4.22536403617646,8.2,1.47,0.43,8,0.026,18,385,0.98845,3.22,0.79,17.2,0,1.94591014905531,3
5.10430256403521,-1,0.17,0.32,1.6,0.028,47,450,0.9948,3.24,0.76,13.8,1,2.07944154167984,3
3.51655058093574,-4,-1.26,0.4,-44.7,0.066,9,-287,0.93792,3.04,0.23,9.7,0,2.07944154167984,2
5.16166533559421,6.9,0.34,1.51,11.7,0.034,12,391,0.9924,2.99,1.68,6.6,2,2.07944154167984,2
3.34737126873582,-16.2,1.35,-0.37,-13.1,-0.441,21,264,0.994,3.58,0.58,11.4,0,2.07944154167984,2
1.4646173860234,7,0.27,1.92,24.4,0.534,45,170,1.0171,3,0.45,12.6,-1,2.07944154167984,1
3.15145199536715,8,0.99,1.51,9.2,0.044,53,537,0.97993,3.25,-0.56,3.6,0,2.19722457733622,2
2.41159589292068,5.8,0.45,1.5,53.5,-0.094,-161,118,0.94848,2.99,0.29,11,1,1.94591014905531,1
1.82394349212426,-2.2,0.35,0.34,4.9,-0.121,9,310,0.99253,3.32,1.99,3.8,0,1.94591014905531,1
1.45872381923,-11.9,0.81,0.58,79.9,0.044,-235,28,0.9978,2.99,0.51,9,-1,1.94591014905531,1
3.87079713018055,5,0.62,0.81,17.75,-0.146,276,46,0.96818,4.4,1.35,18,0,1.79175946922805,2
5.17545246662765,6.6,0.21,-0.95,1.1,0.135,197,144,0.99172,3.39,0.39,9.3,1,1.94591014905531,3
1.18780013950156,14.7,2.88,0.39,2.3,0.041,31,-338,1.03306,2.48,0.58,15.8,-2,1.94591014905531,1
3.38233918925904,6,0.28,-1.11,2.5,0.342,124,111,0.99896,3.1,1.85,7,0,1.94591014905531,2
5.96935708663816,0.9,0.48,0.09,1.7,0.078,-111,1,0.99402,3.45,1.84,16.7,1,1.94591014905531,4
2.30657169685268,7,0.54,0.1,-51.9,-0.294,-98,-166,0.99799,3.28,-1.15,9.2,1,2.07944154167984,1
2.05293155024711,11.6,0.39,1.94,2.8,0.092,-29,101,1.00024,2.73,1.9,14.2,1,2.56494935746154,1
2.19874349181973,8,1.24,0.18,3.4,0.458,34,4,0.99668,3.19,-1.02,12.1,1,2.19722457733622,1
3.51361979916465,-4,1.01,0.2,59,-0.253,-83.5,440,0.9971,2.39,0.58,19.6,0,2.07944154167984,2
1.9661542699987,5.7,1.36,0.49,-32.9,0.683,235,80,1.0002,2.25,0.76,10.7,1,2.56494935746154,1
3.34553881799498,6.9,0.3,0.49,53.2,-1.033,89,156,1.0446,3.43,0.56,14.9,-1,2.07944154167984,3
5.2980890573171,9.2,-0.05,0.33,1.5,0.036,-227,514,1.02282,3.32,1.48,16.8,1,1.94591014905531,3
3.93570557238203,7.3,0.16,1.88,1.5,0.036,29,108,0.99342,3.27,-0.19,6.2,0,2.07944154167984,3
3.33810265209767,7.8,0.53,0.41,68.1,0.428,-331,111,0.9954,2.72,0.45,14.5,0,2.07944154167984,2
1.96315083058655,6.8,-0.36,0.71,7.6,0.052,35,143,0.97211,3.14,0.38,11.6,0,1.94591014905531,1
1.87366204663017,15.2,-0.88,0.18,8.2,0.042,167,180,1.03488,3.21,-0.32,9.1,0,2.07944154167984,1
3.53953150036807,7.3,0.21,0.29,-128.3,0.034,48,-135,0.9917,4.52,2.27,18,0,2.07944154167984,2
3.24256508352326,14.4,0.18,0.34,15.7,0.369,194,422,0.99,4.5,0.45,6.4,-1,1.94591014905531,3
4.13139831970234,8.4,0.65,0.02,2.1,0.078,-547,-290,0.95497,3.35,0.15,4.6,1,1.94591014905531,2
5.32820352816246,3.1,0.28,-0.82,7.7,0.349,-32,116,1.01292,2.99,0.38,3.6,1,2.07944154167984,4
2.24861501720666,6.4,0.34,0.2,-72.8,-0.459,-115,449,1.01058,3.13,-0.34,-2,1,1.94591014905531,1
2.02414205485998,5.6,0.185,-1.12,22.5,-0.268,28,361,0.97505,3.55,-0.38,10.3,0,1.79175946922805,1
2.43095996759896,7.9,0.17,-1.07,1.6,0.283,-113,150,1.02279,2.81,0.63,-3.6,-1,2.07944154167984,2
1.50321549731352,-4.6,-0.415,1.15,6.15,0.567,23,87,1.02773,2.94,1.45,11.4,-1,1.94591014905531,1
1.41974108542389,17.9,0.28,0.48,2.1,-0.433,162,-286,1.02121,3.26,0.62,6.7,-1,2.19722457733622,1
1.81185166935714,1.8,0.18,0.3,3.4,0.09,-145,-171,0.99413,3.03,0.38,9.4,0,2.07944154167984,1
1.25176805246029,18.3,0.25,-0.03,36,0.183,41,161,0.95864,3.16,0.5,13,-2,1.94591014905531,1
3.31146665255361,7.2,0.46,0.36,-8.3,0.051,26,-130,0.9914,2.93,1.59,8.1,0,2.07944154167984,2
1.72065209812196,6.8,0.54,-0.52,4,0.348,-541,134,0.96325,4.53,-0.65,9.7,0,2.19722457733622,1
1.46953321866338,19.1,-1.04,1.61,72.2,-0.216,64,179,1.02002,4.84,2.67,12.1,-1,2.19722457733622,1
2.92048429034618,12.9,-0.15,1.38,-50,1.041,27,121,0.99008,0.9,2.3,20.4,-1,1.94591014905531,2
2.2465568104108,7,0.19,0.33,6.3,0.069,42,-47,0.99182,3.31,0.03,5.5,1,2.07944154167984,1
3.45496012081056,18.3,0.1,0.45,13,-0.204,259,451,0.9974,3.47,0.46,12.8,-1,1.94591014905531,3
2.65299183071205,5.7,1.5,0.65,7.1,0.628,-392,154,1.00752,3.3,0.83,5.8,-1,1.79175946922805,2
3.55298763842236,10.9,1.75,2.02,32.6,0.071,17,440,0.99935,3.05,-0.08,12.8,0,2.484906649788,3
7.63244727794323,6,-0.22,0.41,13.2,0.578,37,54,0.99161,3.39,0.51,18,2,1.94591014905531,4
2.93719217296342,0.7,0.37,0.58,55,0.644,105,466,0.99707,3.22,0.43,8.6,0,2.484906649788,2
5.57815934955415,-2.6,0.715,0.24,65.5,0.07,40,39,0.9966,3.73,-0.15,20.4,1,2.30258509299405,4
1.83316201791885,0.7,0.29,1.69,13.6,0.07,74,261,0.9977,2.79,0.83,9.6,0,2.07944154167984,1
2.28507754223722,9.6,0.56,-0.95,77.3,-0.488,-46,106,0.99397,3.75,-0.1,13.6,1,2.19722457733622,1
4.86779913059472,6.9,2.59,0.92,-16.2,0.018,177,61,0.99295,3.28,1.93,12.7,1,2.07944154167984,3
4.75290572154699,25.5,-2.27,0.25,1.4,-0.464,30,-170,0.98794,4.34,0.54,11.7,1,1.94591014905531,2
5.26411278879657,14,0.37,1.44,-2.2,0.035,-78,116,0.99305,2.68,0.1,12.6,1,1.94591014905531,3
3.93076999324335,-5.2,-0.39,0.32,13.2,-0.033,-167,221,1.0074,3.27,2.29,9.6,0,2.07944154167984,3
2.65870822353313,16.2,0.37,-0.08,2.85,0.004,5,24,0.97944,3.19,0.52,11.9,-1,2.19722457733622,2
1.39014741101742,8.9,0.62,0.38,102.3,0.348,19,102,0.977,3.17,0.35,-2.6,-1,1.94591014905531,1
2.30143489993683,18.7,0.63,0.39,-8.5,0.054,23,104,0.9941,3.27,0.45,10.3,1,2.07944154167984,1
3.36726476200039,6.1,-0.73,0.48,11.5,-0.115,-108,94,0.99782,3.12,0.45,0.8,0,1.94591014905531,2
2.70457178643097,-0.6,0.24,1.08,-55.2,0.032,42,104,0.97738,2.31,-1.02,7.5,-1,2.07944154167984,2
5.41214038929609,6.1,0.21,-1.24,1.5,0.085,37,253,0.98972,3.5,0.31,17.8,1,1.94591014905531,3
4.1405953671897,-1.1,0.43,3.2,5.5,0.071,-189,17,0.95131,3.42,0.43,16.3,0,2.07944154167984,3
1.78548323884993,33,0.16,1.83,2,0.044,77,107,0.99514,3.21,0.13,11.6,0,2.30258509299405,1
2.44392083962264,15.4,1.01,0.24,67.2,0.079,19,911,0.9991,3.18,0.56,10.1,-1,2.39789527279837,2
1.36801051808891,4.5,1.91,1.56,4.9,-0.392,-23,18,0.97828,1.78,0.54,10,-1,2.30258509299405,1
1.50897634808257,7.2,0.29,1.42,2.5,-1.035,16,-322,1.00153,3.44,0.78,9.3,-1,2.07944154167984,1
1.39115719305859,5.7,1.88,-0.18,10.1,0.024,-255,481,1.01377,3.2,0.4,9.2,-1,2.07944154167984,1
2.59643941913587,8.4,-0.6,0.38,51.2,0.463,51,170,1.0004,2.9,0.82,8.9,-1,2.19722457733622,2
1.90253810827062,4.9,0.345,1.93,1,0.088,-16,445,0.992,4.02,1.06,3.5,0,1.79175946922805,1
2.30327310745764,14.8,1.32,0.86,20.6,0.037,399,-250,0.94241,3.64,1.73,8.7,1,2.07944154167984,1
5.29346266887581,6,0.27,0.15,-44.9,0.233,35,-538,0.9936,2.15,1.27,8.3,1,1.79175946922805,3
4.07613083797777,6.1,0.41,0.14,39.9,0.037,144,119,1.00907,3.38,-0.67,7.5,0,1.94591014905531,3
3.74432229340117,20.1,1.55,0.24,2.3,-0.533,119,28,0.99685,2.6,0.53,4,0,2.19722457733622,3
2.82048794872543,-0.4,-0.72,1.37,11.7,0.478,43,133,0.9588,3.02,0.41,8.8,-1,1.94591014905531,2
4.57697921138393,-6.3,0.54,1.87,2.5,0.097,7,-240,1.00513,2.83,2.13,9.3,1,2.30258509299405,3
3.25672793200789,4.1,0.41,-1,10.1,0.306,28,232,0.9968,3.2,0.95,7,0,2.07944154167984,2
1.79282516825509,1.4,0.57,1.76,33.2,0.027,35,138,0.98945,2.88,0.2,0.2,0,1.94591014905531,1
5.86233750853188,6.6,-0.83,-1.09,-5.1,0.068,-135,-233,0.96141,1.81,0.25,17.8,2,1.94591014905531,2
1.20631619400202,5.1,-0.78,1.39,7.9,0.049,-235,-212,0.9963,2.59,0.48,13.2,-2,2.07944154167984,1
2.85873464378754,6.6,-0.88,-1.17,-37.4,0.069,19,-230,0.9773,3.56,0.47,9.8,-1,1.94591014905531,2
3.22946209485501,8,-0.19,0.49,-37.2,0.401,39,358,0.95543,3.13,0.38,5.4,0,2.19722457733622,2
1.88917387305378,12.6,0.94,1.47,-5.5,0.063,27,173,0.99872,5.17,0.1,10.4,0,1.94591014905531,1
1.41581943114182,2.2,0.55,0.84,11.2,-0.075,-142,56,1.0349,3.21,0.43,13,-1,2.19722457733622,1
5.22177691483196,6.8,-0.93,0.41,12.9,0.267,61.5,-179,1.03679,2.52,-0.39,10.2,1,1.94591014905531,3
3.28369245151627,6.8,1.1,0.3,4.2,-0.081,29,165,0.9945,5.17,1.92,9.1,0,2.07944154167984,2
1.81769935826265,7,1.27,-0.2,127.2,0.035,-106,632,0.97817,3.26,0,12.3,0,2.07944154167984,1
2.43849595622892,6,0.615,0.04,0.8,0.032,269,-28,0.95239,3.48,0.37,11,1,1.94591014905531,1
4.43344652365147,6.6,0.27,0.72,-27.7,0.052,49,188,0.9915,3.68,-0.2,11,1,1.94591014905531,2
1.50656015853019,2.3,0.25,0.07,-1.8,0.056,13,518,0.9935,4.12,1.68,9.5,-1,1.94591014905531,1
2.84935997375715,7.6,-0.69,0.32,3.6,-0.528,22,508,0.99144,3.08,0.6,12.5,-1,2.07944154167984,2
3.54824202674464,6.3,0.26,0.25,5.2,-0.362,11,430,0.97412,3.5,-1.04,8,0,1.94591014905531,2
1.68433304975264,8.3,-0.37,0.43,2.5,0.036,32,261,0.9944,4.1,0.44,-1.6,0,2.19722457733622,1
2.79212385042365,6.2,0.37,0.3,67.1,0.594,79,200,0.9954,3.29,1.16,13.9,-1,1.94591014905531,2
3.48047999413314,15.9,0.28,0.26,3.2,0.042,463,450,0.9925,3.69,0.5,10.7,0,2.07944154167984,2
3.69983163160635,7.6,0.1,1.76,1.3,0.047,21,100,0.96442,2.77,0.16,9.5,0,1.79175946922805,2
1.21310318163669,16,0.5,0.34,13.7,-0.104,216,184,0.99976,3.08,-1.15,12.1,-2,2.07944154167984,1
6.3098270598921,6.4,-2.285,0.29,-74.9,0.035,44,-147,0.94259,3.32,0.55,10.7,1,1.94591014905531,4
3.35408273454743,18,0.28,1.29,14.8,0.174,-99,178,0.97575,3.25,-1.3,16.9,-1,2.07944154167984,3
4.46535550769447,27.6,0.26,-1.31,-41.5,-0.342,34,225,0.99685,4.19,0.41,10,1,1.94591014905531,2
1.46936097261836,7.6,0.87,1.87,9.4,0.29,314,124,0.98066,3.07,0.61,9.7,-1,2.07944154167984,1
1.42286251217303,3.3,0.31,0.29,10.5,0.448,-182,145,0.9966,3.04,1.88,10.1,-1,2.07944154167984,1
4.37176481724195,5.8,0.62,1.32,6.1,0.019,27,12,0.99362,3,0.49,13.2,0,1.79175946922805,3
3.57897877638324,9.1,0.905,-0.53,5,-0.179,27,353,0.99432,3.19,0.38,7.6,0,1.79175946922805,2
4.71221290093678,7.4,0.19,-0.09,114.9,0.045,39,-204,1.00514,3.14,1.91,3.2,1,2.07944154167984,3
2.59749144622312,7,0.43,0.31,13.4,1.204,104,262,1.03116,3.38,1.12,12.2,-1,2.07944154167984,2
1.96669770717312,9.9,-0.85,-1.39,19.7,0.759,49,288,0.99471,4.32,-0.64,15.3,0,1.94591014905531,1
2.81491906617127,6.4,0.28,-0.89,5.4,0.042,67,181,0.97525,3.31,0.35,10.2,-1,1.94591014905531,2
5.0600553126256,12.4,1.96,0.49,45.8,0.052,34,391,0.95053,2.99,0.61,9.4,1,1.94591014905531,3
4.01695576100268,8.1,1.21,-2.8,11.8,0.507,46,212,0.92841,3.09,0.46,10,1,2.19722457733622,2
3.32473433393457,11.5,1.31,0.3,12.8,0.177,-157.5,-29,1.00456,3.76,-1.28,12.3,0,2.07944154167984,2
4.37668509275793,5.4,0.17,0.57,53.2,-0.019,28,104,0.97273,3.25,-1.02,10.3,0,1.79175946922805,3
